county_name,county_id,state,sanctuary
Keya Paha County,31103,Nebraska,0
Kimball County,31105,Nebraska,0
Knox County,31107,Nebraska,0
Lancaster County,31109,Nebraska,1
Lincoln County,31111,Nebraska,0
Logan County,31113,Nebraska,0
Loup County,31115,Nebraska,0
Madison County,31117,Nebraska,0
McPherson County,31119,Nebraska,0
Merrick County,31121,Nebraska,1
Morrill County,31123,Nebraska,0
Nance County,31125,Nebraska,0
Nemaha County,31127,Nebraska,0
Nuckolls County,31129,Nebraska,1
Otoe County,31131,Nebraska,0
Pawnee County,31133,Nebraska,0
Perkins County,31135,Nebraska,0
Phelps County,31137,Nebraska,0
Pierce County,31139,Nebraska,0
Platte County,31141,Nebraska,1
Polk County,31143,Nebraska,0
Red Willow County,31145,Nebraska,0
Richardson County,31147,Nebraska,0
Rock County,31149,Nebraska,1
Saline County,31151,Nebraska,0
Sarpy County,31153,Nebraska,0
Saunders County,31155,Nebraska,0
Scotts Bluff County,31157,Nebraska,0
Seward County,31159,Nebraska,0
Sheridan County,31161,Nebraska,0
Sherman County,31163,Nebraska,0
Sioux County,31165,Nebraska,0
Stanton County,31167,Nebraska,0
Thayer County,31169,Nebraska,0
Thomas County,31171,Nebraska,0
Thurston County,31173,Nebraska,1
Valley County,31175,Nebraska,0
Washington County,31177,Nebraska,0
Wayne County,31179,Nebraska,0
Webster County,31181,Nebraska,1
Wheeler County,31183,Nebraska,0
York County,31185,Nebraska,1
Carson City,32001,Nevada,0
Churchill County,32003,Nevada,0
Clark County,32005,Nevada,1
Douglas County,32007,Nevada,0
Elko County,32009,Nevada,1
Esmeralda County,32011,Nevada,1
Eureka County,32013,Nevada,1
Humboldt County,32015,Nevada,0
Lander County,32017,Nevada,1
Lincoln County,32019,Nevada,0
Lyon County,32021,Nevada,0
Mineral County,32023,Nevada,0
Nye County,32027,Nevada,1
Pershing County,32029,Nevada,0
Storey County,32031,Nevada,1
Washoe County,32033,Nevada,0
White Pine County,32510,Nevada,1
Belknap County,33001,New Hampshire,0
Carroll County,33003,New Hampshire,0
Cheshire County,33005,New Hampshire,0
Coos County,33007,New Hampshire,0
Grafton County,33009,New Hampshire,0
Hillsborough County,33011,New Hampshire,0
Merrimack County,33013,New Hampshire,0
Rockingham County,33015,New Hampshire,0
Strafford County,33017,New Hampshire,0
Sullivan County,33019,New Hampshire,0
Atlantic County,34001,New Jersey,0
Bergen County,34003,New Jersey,0
Burlington County,34005,New Jersey,1
Camden County,34007,New Jersey,1
Cape May County,34009,New Jersey,0
Cumberland County,34011,New Jersey,1
Essex County,34013,New Jersey,0
Gloucester County,34015,New Jersey,0
Hudson County,34017,New Jersey,0
Hunterdon County,34019,New Jersey,0
Mercer County,34021,New Jersey,0
Middlesex County,34023,New Jersey,0
Monmouth County,34025,New Jersey,0
Morris County,34027,New Jersey,0
Ocean County,34029,New Jersey,0
Passaic County,34031,New Jersey,0
Salem County,34033,New Jersey,0
Somerset County,34035,New Jersey,1
Sussex County,34037,New Jersey,0
Union County,34039,New Jersey,0
Warren County,34041,New Jersey,1
Bernalillo County,35001,New Mexico,1
Catron County,35003,New Mexico,1
Chaves County,35005,New Mexico,1
Cibola County,35006,New Mexico,1
Colfax County,35007,New Mexico,1
Curry County,35009,New Mexico,1
De Baca County,35011,New Mexico,1
Dona Ana County,35013,New Mexico,1
Eddy County,35015,New Mexico,0
Grant County,35017,New Mexico,0
Guadalupe County,35019,New Mexico,1
Harding County,35021,New Mexico,1
Hidalgo County,35023,New Mexico,1
Lea County,35025,New Mexico,1
Lincoln County,35027,New Mexico,1
Los Alamos County,35028,New Mexico,0
Luna County,35029,New Mexico,1
McKinley County,35031,New Mexico,1
Mora County,35033,New Mexico,1
Otero County,35035,New Mexico,1
Quay County,35037,New Mexico,1
Rio Arriba County,35039,New Mexico,1
Roosevelt County,35041,New Mexico,1
San Juan County,35043,New Mexico,0
San Miguel County,35045,New Mexico,1
Sandoval County,35047,New Mexico,1
Santa Fe County,35049,New Mexico,1
Sierra County,35051,New Mexico,0
Socorro County,35053,New Mexico,0
Taos County,35055,New Mexico,1
Torrance County,35057,New Mexico,1
Union County,35059,New Mexico,1
Valencia County,35061,New Mexico,0
Albany County,36001,New York,0
Allegany County,36003,New York,1
Bronx County,36005,New York,1
Broome County,36007,New York,1
Cattaraugus County,36009,New York,1
Cayuga County,36011,New York,1
Chautauqua County,36013,New York,1
Chemung County,36015,New York,1
Chenango County,36017,New York,1
Clinton County,36019,New York,1
Columbia County,36021,New York,1
Cortland County,36023,New York,1
Delaware County,36025,New York,1
Dutchess County,36027,New York,0
Erie County,36029,New York,1
Essex County,36031,New York,1
Franklin County,36033,New York,1
Fulton County,36035,New York,1
Genesee County,36037,New York,1
Greene County,36039,New York,1
Hamilton County,36041,New York,1
Herkimer County,36043,New York,1
Jefferson County,36045,New York,1
Kings County,36047,New York,1
Lewis County,36049,New York,1
Livingston County,36051,New York,1
Madison County,36053,New York,1
Monroe County,36055,New York,1
Montgomery County,36057,New York,1
Nassau County,36059,New York,0
New York County,36061,New York,0
Niagara County,36063,New York,1
Oneida County,36065,New York,1
Onondaga County,36067,New York,1
Ontario County,36069,New York,1
Orange County,36071,New York,0
Orleans County,36073,New York,1
Oswego County,36075,New York,1
Otsego County,36077,New York,1
Putnam County,36079,New York,0
Queens County,36081,New York,1
Rensselaer County,36083,New York,1
Richmond County,36085,New York,1
Rockland County,36087,New York,0
Saratoga County,36089,New York,1
Schenectady County,36091,New York,1
Schoharie County,36093,New York,1
Schuyler County,36095,New York,1
Seneca County,36097,New York,1
St. Lawrence County,36099,New York,1
Steuben County,36101,New York,1
Suffolk County,36103,New York,0
Sullivan County,36105,New York,0
Tioga County,36107,New York,1
Tompkins County,36109,New York,1
Ulster County,36111,New York,0
Warren County,36113,New York,1
Washington County,36115,New York,1
Wayne County,36117,New York,1
Westchester County,36119,New York,0
Wyoming County,36121,New York,1
Yates County,36123,New York,0
Alamance County,37001,North Carolina,0
Alexander County,37003,North Carolina,0
Alleghany County,37005,North Carolina,0
Anson County,37007,North Carolina,0
Ashe County,37009,North Carolina,0
Avery County,37011,North Carolina,0
Beaufort County,37013,North Carolina,0
Bertie County,37015,North Carolina,0
Bladen County,37017,North Carolina,0
Brunswick County,37019,North Carolina,0
Buncombe County,37021,North Carolina,0
Burke County,37023,North Carolina,0
Cabarrus County,37025,North Carolina,0
Caldwell County,37027,North Carolina,0
Camden County,37029,North Carolina,0
Carteret County,37031,North Carolina,0
Caswell County,37033,North Carolina,0
Catawba County,37035,North Carolina,0
Chatham County,37037,North Carolina,0
Cherokee County,37039,North Carolina,0
Chowan County,37041,North Carolina,0
Clay County,37043,North Carolina,0
Cleveland County,37045,North Carolina,0
Columbus County,37047,North Carolina,0
Craven County,37049,North Carolina,0
Cumberland County,37051,North Carolina,0
Currituck County,37053,North Carolina,0
Dare County,37055,North Carolina,0
Davidson County,37057,North Carolina,0
Davie County,37059,North Carolina,0
Duplin County,37061,North Carolina,0
Durham County,37063,North Carolina,0
Edgecombe County,37065,North Carolina,0
Forsyth County,37067,North Carolina,0
Franklin County,37069,North Carolina,0
Gaston County,37071,North Carolina,0
Gates County,37073,North Carolina,0
Graham County,37075,North Carolina,0
Granville County,37077,North Carolina,0
Greene County,37079,North Carolina,0
Guilford County,37081,North Carolina,0
Halifax County,37083,North Carolina,0
Harnett County,37085,North Carolina,0
Haywood County,37087,North Carolina,0
Henderson County,37089,North Carolina,0
Hertford County,37091,North Carolina,0
Hoke County,37093,North Carolina,0
Hyde County,37095,North Carolina,0
Iredell County,37097,North Carolina,0
Jackson County,37099,North Carolina,0
Johnston County,37101,North Carolina,0
Jones County,37103,North Carolina,0
Lee County,37105,North Carolina,0
Lenoir County,37107,North Carolina,0
Lincoln County,37109,North Carolina,0
Macon County,37111,North Carolina,0
Madison County,37113,North Carolina,0
Martin County,37115,North Carolina,0
McDowell County,37117,North Carolina,0
Mecklenburg County,37119,North Carolina,0
Mitchell County,37121,North Carolina,0
Montgomery County,37123,North Carolina,0
Moore County,37125,North Carolina,0
Nash County,37127,North Carolina,0
New Hanover County,37129,North Carolina,0
Northampton County,37131,North Carolina,0
Onslow County,37133,North Carolina,0
Orange County,37135,North Carolina,0
Pamlico County,37137,North Carolina,0
Pasquotank County,37139,North Carolina,0
Pender County,37141,North Carolina,0
Perquimans County,37143,North Carolina,0
Person County,37145,North Carolina,0
Pitt County,37147,North Carolina,0
Polk County,37149,North Carolina,0
Randolph County,37151,North Carolina,0
Richmond County,37153,North Carolina,0
Robeson County,37155,North Carolina,0
Rockingham County,37157,North Carolina,0
Rowan County,37159,North Carolina,0
Rutherford County,37161,North Carolina,0
Sampson County,37163,North Carolina,0
Scotland County,37165,North Carolina,0
Stanly County,37167,North Carolina,0
Stokes County,37169,North Carolina,0
Surry County,37171,North Carolina,0
Swain County,37173,North Carolina,0
Transylvania County,37175,North Carolina,0
Tyrrell County,37177,North Carolina,0
Union County,37179,North Carolina,0
Vance County,37181,North Carolina,0
Wake County,37183,North Carolina,0
Warren County,37185,North Carolina,0
Washington County,37187,North Carolina,0
Watauga County,37189,North Carolina,0
Wayne County,37191,North Carolina,0
Wilkes County,37193,North Carolina,0
Wilson County,37195,North Carolina,0
Yadkin County,37197,North Carolina,0
Yancey County,37199,North Carolina,0
Adams County,38001,North Dakota,1
Barnes County,38003,North Dakota,1
Benson County,38005,North Dakota,1
Billings County,38007,North Dakota,1
Bottineau County,38009,North Dakota,1
Bowman County,38011,North Dakota,1
Burke County,38013,North Dakota,1
Burleigh County,38015,North Dakota,1
Cass County,38017,North Dakota,1
Cavalier County,38019,North Dakota,1
Dickey County,38021,North Dakota,1
Divide County,38023,North Dakota,1
Dunn County,38025,North Dakota,1
Eddy County,38027,North Dakota,1
Emmons County,38029,North Dakota,1
Foster County,38031,North Dakota,1
Golden Valley County,38033,North Dakota,1
Grand Forks County,38035,North Dakota,0
Grant County,38037,North Dakota,1
Griggs County,38039,North Dakota,1
Hettinger County,38041,North Dakota,1
Kidder County,38043,North Dakota,1
LaMoure County,38045,North Dakota,1
Logan County,38047,North Dakota,0
McHenry County,38049,North Dakota,1
McIntosh County,38051,North Dakota,1
McKenzie County,38053,North Dakota,1
McLean County,38055,North Dakota,1
Mercer County,38057,North Dakota,1
Morton County,38059,North Dakota,1
Mountrail County,38061,North Dakota,1
Nelson County,38063,North Dakota,1
Oliver County,38065,North Dakota,1
Pembina County,38067,North Dakota,1
Pierce County,38069,North Dakota,1
Ramsey County,38071,North Dakota,1
Ransom County,38073,North Dakota,1
Renville County,38075,North Dakota,1
Richland County,38077,North Dakota,1
Rolette County,38079,North Dakota,1
Sargent County,38081,North Dakota,1
Sheridan County,38083,North Dakota,1
Sioux County,38085,North Dakota,1
Slope County,38087,North Dakota,1
Stark County,38089,North Dakota,1
Steele County,38091,North Dakota,1
Stutsman County,38093,North Dakota,1
Towner County,38095,North Dakota,1
Traill County,38097,North Dakota,1
Walsh County,38099,North Dakota,1
Ward County,38101,North Dakota,1
Wells County,38103,North Dakota,1
Williams County,38105,North Dakota,0
Adams County,39001,Ohio,0
Allen County,39003,Ohio,0
Ashland County,39005,Ohio,0
Ashtabula County,39007,Ohio,0
Athens County,39009,Ohio,0
Auglaize County,39011,Ohio,0
Belmont County,39013,Ohio,0
Brown County,39015,Ohio,0
Butler County,39017,Ohio,0
Carroll County,39019,Ohio,0
Champaign County,39021,Ohio,0
Clark County,39023,Ohio,0
Clermont County,39025,Ohio,0
Clinton County,39027,Ohio,0
Columbiana County,39029,Ohio,0
Coshocton County,39031,Ohio,0
Crawford County,39033,Ohio,0
Cuyahoga County,39035,Ohio,0
Darke County,39037,Ohio,0
Defiance County,39039,Ohio,0
Delaware County,39041,Ohio,0
Erie County,39043,Ohio,0
Fairfield County,39045,Ohio,0
Fayette County,39047,Ohio,0
Franklin County,39049,Ohio,1
Fulton County,39051,Ohio,0
Gallia County,39053,Ohio,0
Geauga County,39055,Ohio,0
Greene County,39057,Ohio,0
Guernsey County,39059,Ohio,0
Hamilton County,39061,Ohio,0
Hancock County,39063,Ohio,0
Hardin County,39065,Ohio,0
Harrison County,39067,Ohio,0
Henry County,39069,Ohio,0
Highland County,39071,Ohio,0
Hocking County,39073,Ohio,0
Holmes County,39075,Ohio,0
Huron County,39077,Ohio,0
Jackson County,39079,Ohio,0
Jefferson County,39081,Ohio,0
Knox County,39083,Ohio,0
Lake County,39085,Ohio,0
Lawrence County,39087,Ohio,0
Licking County,39089,Ohio,0
Logan County,39091,Ohio,0
Lorain County,39093,Ohio,0
Lucas County,39095,Ohio,0
Madison County,39097,Ohio,0
Mahoning County,39099,Ohio,0
Marion County,39101,Ohio,0
Medina County,39103,Ohio,0
Meigs County,39105,Ohio,0
Mercer County,39107,Ohio,0
Miami County,39109,Ohio,0
Monroe County,39111,Ohio,0
Montgomery County,39113,Ohio,0
Morgan County,39115,Ohio,0
Morrow County,39117,Ohio,0
Muskingum County,39119,Ohio,0
Noble County,39121,Ohio,0
Ottawa County,39123,Ohio,0
Paulding County,39125,Ohio,0
Perry County,39127,Ohio,0
Pickaway County,39129,Ohio,0
Pike County,39131,Ohio,0
Portage County,39133,Ohio,0
Preble County,39135,Ohio,0
Putnam County,39137,Ohio,0
Richland County,39139,Ohio,0
Ross County,39141,Ohio,0
Sandusky County,39143,Ohio,0
Scioto County,39145,Ohio,0
Seneca County,39147,Ohio,0
Shelby County,39149,Ohio,0
Stark County,39151,Ohio,0
Summit County,39153,Ohio,0
Trumbull County,39155,Ohio,0
Tuscarawas County,39157,Ohio,0
Union County,39159,Ohio,0
Van Wert County,39161,Ohio,0
Vinton County,39163,Ohio,0
Warren County,39165,Ohio,0
Washington County,39167,Ohio,0
Wayne County,39169,Ohio,0
Williams County,39171,Ohio,0
Wood County,39173,Ohio,0
Wyandot County,39175,Ohio,0
Adair County,40001,Oklahoma,0
Alfalfa County,40003,Oklahoma,0
Atoka County,40005,Oklahoma,0
Beaver County,40007,Oklahoma,0
Beckham County,40009,Oklahoma,0
Blaine County,40011,Oklahoma,0
Bryan County,40013,Oklahoma,0
Caddo County,40015,Oklahoma,0
Canadian County,40017,Oklahoma,0
Carter County,40019,Oklahoma,0
Cherokee County,40021,Oklahoma,0
Choctaw County,40023,Oklahoma,0
Cimarron County,40025,Oklahoma,0
Cleveland County,40027,Oklahoma,0
Coal County,40029,Oklahoma,0
Comanche County,40031,Oklahoma,0
Cotton County,40033,Oklahoma,0
Craig County,40035,Oklahoma,0
Creek County,40037,Oklahoma,0
Custer County,40039,Oklahoma,0
Delaware County,40041,Oklahoma,0
Dewey County,40043,Oklahoma,0
Ellis County,40045,Oklahoma,0
Garfield County,40047,Oklahoma,0
Garvin County,40049,Oklahoma,0
Grady County,40051,Oklahoma,0
Grant County,40053,Oklahoma,0
Greer County,40055,Oklahoma,0
Harmon County,40057,Oklahoma,0
Harper County,40059,Oklahoma,0
Haskell County,40061,Oklahoma,0
Hughes County,40063,Oklahoma,0
Jackson County,40065,Oklahoma,0
Jefferson County,40067,Oklahoma,0
Johnston County,40069,Oklahoma,0
Kay County,40071,Oklahoma,0
Kingfisher County,40073,Oklahoma,0
Kiowa County,40075,Oklahoma,0
Latimer County,40077,Oklahoma,0
Le Flore County,40079,Oklahoma,0
Lincoln County,40081,Oklahoma,0
Logan County,40083,Oklahoma,0
Love County,40085,Oklahoma,0
Major County,40087,Oklahoma,0
Marshall County,40089,Oklahoma,0
Mayes County,40091,Oklahoma,0
McClain County,40093,Oklahoma,0
McCurtain County,40095,Oklahoma,0
McIntosh County,40097,Oklahoma,0
Murray County,40099,Oklahoma,0
Muskogee County,40101,Oklahoma,0
Noble County,40103,Oklahoma,0
Nowata County,40105,Oklahoma,0
Okfuskee County,40107,Oklahoma,0
Oklahoma County,40109,Oklahoma,0
Okmulgee County,40111,Oklahoma,0
Osage County,40113,Oklahoma,0
Ottawa County,40115,Oklahoma,0
Pawnee County,40117,Oklahoma,0
Payne County,40119,Oklahoma,0
Pittsburg County,40121,Oklahoma,0
Pontotoc County,40123,Oklahoma,0
Pottawatomie County,40125,Oklahoma,0
Pushmataha County,40127,Oklahoma,0
Roger Mills County,40129,Oklahoma,0
Rogers County,40131,Oklahoma,0
Seminole County,40133,Oklahoma,0
Sequoyah County,40135,Oklahoma,0
Stephens County,40137,Oklahoma,0
Texas County,40139,Oklahoma,0
Tillman County,40141,Oklahoma,0
Tulsa County,40143,Oklahoma,0
Wagoner County,40145,Oklahoma,0
Washington County,40147,Oklahoma,0
Washita County,40149,Oklahoma,0
Woods County,40151,Oklahoma,0
Woodward County,40153,Oklahoma,0
Baker County,41001,Oregon,1
Benton County,41003,Oregon,1
Clackamas County,41005,Oregon,1
Clatsop County,41007,Oregon,1
Columbia County,41009,Oregon,1
Coos County,41011,Oregon,1
Crook County,41013,Oregon,1
Curry County,41015,Oregon,1
Deschutes County,41017,Oregon,1
Douglas County,41019,Oregon,1
Gilliam County,41021,Oregon,0
Grant County,41023,Oregon,1
Harney County,41025,Oregon,1
Hood River County,41027,Oregon,0
Jackson County,41029,Oregon,0
Jefferson County,41031,Oregon,1
Josephine County,41033,Oregon,1
Klamath County,41035,Oregon,1
Lake County,41037,Oregon,1
Lane County,41039,Oregon,1
Lincoln County,41041,Oregon,1
Linn County,41043,Oregon,1
Malheur County,41045,Oregon,1
Marion County,41047,Oregon,1
Morrow County,41049,Oregon,0
Multnomah County,41051,Oregon,1
Polk County,41053,Oregon,1
Sherman County,41055,Oregon,0
Tillamook County,41057,Oregon,1
Umatilla County,41059,Oregon,0
Union County,41061,Oregon,1
Wallowa County,41063,Oregon,1
Wasco County,41065,Oregon,0
Washington County,41067,Oregon,1
Wheeler County,41069,Oregon,0
Yamhill County,41071,Oregon,1
Adams County,42001,Pennsylvania,1
Allegheny County,42003,Pennsylvania,1
Armstrong County,42005,Pennsylvania,0
Beaver County,42007,Pennsylvania,0
Bedford County,42009,Pennsylvania,0
Berks County,42011,Pennsylvania,0
Blair County,42013,Pennsylvania,0
Bradford County,42015,Pennsylvania,0
Bucks County,42017,Pennsylvania,1
Butler County,42019,Pennsylvania,0
Cambria County,42021,Pennsylvania,0
Cameron County,42023,Pennsylvania,0
Carbon County,42025,Pennsylvania,0
Centre County,42027,Pennsylvania,1
Chester County,42029,Pennsylvania,0
Clarion County,42031,Pennsylvania,0
Clearfield County,42033,Pennsylvania,0
Clinton County,42035,Pennsylvania,0
Columbia County,42037,Pennsylvania,0
Crawford County,42039,Pennsylvania,0
Cumberland County,42041,Pennsylvania,0
Dauphin County,42043,Pennsylvania,1
Delaware County,42045,Pennsylvania,0
Elk County,42047,Pennsylvania,0
Erie County,42049,Pennsylvania,0
Fayette County,42051,Pennsylvania,0
Forest County,42053,Pennsylvania,0
Franklin County,42055,Pennsylvania,1
Fulton County,42057,Pennsylvania,0
Greene County,42059,Pennsylvania,0
Huntingdon County,42061,Pennsylvania,0
Indiana County,42063,Pennsylvania,0
Jefferson County,42065,Pennsylvania,0
Juniata County,42067,Pennsylvania,1
Lackawanna County,42069,Pennsylvania,0
Lancaster County,42071,Pennsylvania,0
Lawrence County,42073,Pennsylvania,0
Lebanon County,42075,Pennsylvania,0
Lehigh County,42077,Pennsylvania,0
Luzerne County,42079,Pennsylvania,1
Lycoming County,42081,Pennsylvania,1
McKean County,42083,Pennsylvania,0
Mercer County,42085,Pennsylvania,0
Mifflin County,42087,Pennsylvania,0
Monroe County,42089,Pennsylvania,0
Montgomery County,42091,Pennsylvania,0
Montour County,42093,Pennsylvania,0
Northampton County,42095,Pennsylvania,0
Northumberland County,42097,Pennsylvania,0
Perry County,42099,Pennsylvania,1
Philadelphia County,42101,Pennsylvania,1
Pike County,42103,Pennsylvania,1
Potter County,42105,Pennsylvania,0
Schuylkill County,42107,Pennsylvania,0
Snyder County,42109,Pennsylvania,0
Somerset County,42111,Pennsylvania,0
Sullivan County,42113,Pennsylvania,0
Susquehanna County,42115,Pennsylvania,0
Tioga County,42117,Pennsylvania,0
Union County,42119,Pennsylvania,0
Venango County,42121,Pennsylvania,0
Warren County,42123,Pennsylvania,0
Washington County,42125,Pennsylvania,1
Wayne County,42127,Pennsylvania,0
Westmoreland County,42129,Pennsylvania,1
Wyoming County,42131,Pennsylvania,0
York County,42133,Pennsylvania,0
Bristol County,44001,Rhode Island,0
Kent County,44003,Rhode Island,0
Newport County,44005,Rhode Island,0
Providence County,44007,Rhode Island,0
Washington County,44009,Rhode Island,0
Abbeville County,45001,South Carolina,0
Aiken County,45003,South Carolina,0
Allendale County,45005,South Carolina,0
Anderson County,45007,South Carolina,0
Bamberg County,45009,South Carolina,0
Barnwell County,45011,South Carolina,0
Beaufort County,45013,South Carolina,0
Berkeley County,45015,South Carolina,0
Calhoun County,45017,South Carolina,0
Charleston County,45019,South Carolina,0
Cherokee County,45021,South Carolina,0
Chester County,45023,South Carolina,0
Chesterfield County,45025,South Carolina,0
Clarendon County,45027,South Carolina,0
Colleton County,45029,South Carolina,0
Darlington County,45031,South Carolina,0
Dillon County,45033,South Carolina,0
Dorchester County,45035,South Carolina,0
Edgefield County,45037,South Carolina,0
Fairfield County,45039,South Carolina,0
Florence County,45041,South Carolina,0
Georgetown County,45043,South Carolina,0
Greenville County,45045,South Carolina,0
Greenwood County,45047,South Carolina,0
Hampton County,45049,South Carolina,0
Horry County,45051,South Carolina,0
Jasper County,45053,South Carolina,0
Kershaw County,45055,South Carolina,0
Lancaster County,45057,South Carolina,0
Laurens County,45059,South Carolina,0
Lee County,45061,South Carolina,0
Lexington County,45063,South Carolina,0
Marion County,45065,South Carolina,0
Marlboro County,45067,South Carolina,0
McCormick County,45069,South Carolina,0
Newberry County,45071,South Carolina,0
Oconee County,45073,South Carolina,0
Orangeburg County,45075,South Carolina,0
Pickens County,45077,South Carolina,0
Richland County,45079,South Carolina,0
Saluda County,45081,South Carolina,0
Spartanburg County,45083,South Carolina,0
Sumter County,45085,South Carolina,0
Union County,45087,South Carolina,0
Williamsburg County,45089,South Carolina,0
York County,45091,South Carolina,0
Aurora County,46003,South Dakota,1
Beadle County,46005,South Dakota,1
Bennett County,46007,South Dakota,1
Bon Homme County,46009,South Dakota,1
Brookings County,46011,South Dakota,1
Brown County,46013,South Dakota,1
Brule County,46015,South Dakota,1
Buffalo County,46017,South Dakota,1
Butte County,46019,South Dakota,1
Campbell County,46021,South Dakota,1
Charles Mix County,46023,South Dakota,1
Clark County,46025,South Dakota,1
Clay County,46027,South Dakota,1
Codington County,46029,South Dakota,1
Corson County,46031,South Dakota,1
Custer County,46033,South Dakota,1
Davison County,46035,South Dakota,1
Day County,46037,South Dakota,1
Deuel County,46039,South Dakota,1
Dewey County,46041,South Dakota,1
Douglas County,46043,South Dakota,1
Edmunds County,46045,South Dakota,1
Fall River County,46047,South Dakota,1
Faulk County,46049,South Dakota,1
Grant County,46051,South Dakota,0
Gregory County,46053,South Dakota,1
Haakon County,46055,South Dakota,1
Hamlin County,46057,South Dakota,1
Hand County,46059,South Dakota,1
Hanson County,46061,South Dakota,1
Harding County,46063,South Dakota,1
Hughes County,46065,South Dakota,1
Hutchinson County,46067,South Dakota,1
Hyde County,46069,South Dakota,1
Jackson County,46071,South Dakota,0
Jerauld County,46073,South Dakota,1
Jones County,46075,South Dakota,1
Kingsbury County,46077,South Dakota,1
Lake County,46079,South Dakota,1
Lawrence County,46081,South Dakota,1
Lincoln County,46083,South Dakota,1
Lyman County,46085,South Dakota,1
Marshall County,46087,South Dakota,0
McCook County,46089,South Dakota,1
McPherson County,46091,South Dakota,1
Meade County,46093,South Dakota,1
Mellette County,46095,South Dakota,1
Miner County,46097,South Dakota,1
Minnehaha County,46099,South Dakota,1
Moody County,46101,South Dakota,1
Oglala Lakota County,46103,South Dakota,0
Pennington County,46105,South Dakota,1
Perkins County,46107,South Dakota,1
Potter County,46109,South Dakota,1
Roberts County,46111,South Dakota,1
Sanborn County,46113,South Dakota,1
Spink County,46115,South Dakota,1
Stanley County,46117,South Dakota,1
Sully County,46119,South Dakota,1
Todd County,46121,South Dakota,1
Tripp County,46123,South Dakota,1
Turner County,46125,South Dakota,1
Union County,46127,South Dakota,1
Walworth County,46129,South Dakota,1
Yankton County,46135,South Dakota,1
Ziebach County,46137,South Dakota,1
Anderson County,47001,Tennessee,0
Bedford County,47003,Tennessee,0
Benton County,47005,Tennessee,0
Bledsoe County,47007,Tennessee,0
Blount County,47009,Tennessee,0
Bradley County,47011,Tennessee,0
Campbell County,47013,Tennessee,0
Cannon County,47015,Tennessee,0
Carroll County,47017,Tennessee,0
Carter County,47019,Tennessee,0
Cheatham County,47021,Tennessee,0
Chester County,47023,Tennessee,0
Claiborne County,47025,Tennessee,0
Clay County,47027,Tennessee,0
Cocke County,47029,Tennessee,0
Coffee County,47031,Tennessee,0
Crockett County,47033,Tennessee,0
Cumberland County,47035,Tennessee,0
Davidson County,47037,Tennessee,0
Decatur County,47039,Tennessee,0
DeKalb County,47041,Tennessee,0
Dickson County,47043,Tennessee,0
Dyer County,47045,Tennessee,0
Fayette County,47047,Tennessee,0
Fentress County,47049,Tennessee,0
Franklin County,47051,Tennessee,0
Gibson County,47053,Tennessee,0
Giles County,47055,Tennessee,0
Grainger County,47057,Tennessee,0
Greene County,47059,Tennessee,0
Grundy County,47061,Tennessee,0
Hamblen County,47063,Tennessee,0
Hamilton County,47065,Tennessee,0
Hancock County,47067,Tennessee,0
Hardeman County,47069,Tennessee,0
Hardin County,47071,Tennessee,0
Hawkins County,47073,Tennessee,0
Haywood County,47075,Tennessee,0
Henderson County,47077,Tennessee,0
Henry County,47079,Tennessee,0
Hickman County,47081,Tennessee,0
Houston County,47083,Tennessee,0
Humphreys County,47085,Tennessee,0
Jackson County,47087,Tennessee,0
Jefferson County,47089,Tennessee,0
Johnson County,47091,Tennessee,0
Knox County,47093,Tennessee,0
Lake County,47095,Tennessee,0
Lauderdale County,47097,Tennessee,0
Lawrence County,47099,Tennessee,0
Lewis County,47101,Tennessee,0
Lincoln County,47103,Tennessee,0
Loudon County,47105,Tennessee,0
Macon County,47107,Tennessee,0
Madison County,47109,Tennessee,0
Marion County,47111,Tennessee,0
Marshall County,47113,Tennessee,0
Maury County,47115,Tennessee,0
McMinn County,47117,Tennessee,0
McNairy County,47119,Tennessee,0
Meigs County,47121,Tennessee,0
Monroe County,47123,Tennessee,0
Montgomery County,47125,Tennessee,0
Moore County,47127,Tennessee,0
Morgan County,47129,Tennessee,0
Obion County,47131,Tennessee,0
Overton County,47133,Tennessee,0
Perry County,47135,Tennessee,0
Pickett County,47137,Tennessee,0
Polk County,47139,Tennessee,0
Putnam County,47141,Tennessee,0
Rhea County,47143,Tennessee,0
Roane County,47145,Tennessee,0
Robertson County,47147,Tennessee,0
Rutherford County,47149,Tennessee,0
Scott County,47151,Tennessee,0
Sequatchie County,47153,Tennessee,0
Sevier County,47155,Tennessee,0
Shelby County,47157,Tennessee,0
Smith County,47159,Tennessee,0
Stewart County,47161,Tennessee,0
Sullivan County,47163,Tennessee,0
Sumner County,47165,Tennessee,0
Tipton County,47167,Tennessee,0
Trousdale County,47169,Tennessee,0
Unicoi County,47171,Tennessee,0
Union County,47173,Tennessee,0
Van Buren County,47175,Tennessee,0
Warren County,47177,Tennessee,0
Washington County,47179,Tennessee,0
Wayne County,47181,Tennessee,0
Weakley County,47183,Tennessee,0
White County,47185,Tennessee,0
Williamson County,47187,Tennessee,0
Wilson County,47189,Tennessee,0
Anderson County,48001,Texas,0
Andrews County,48003,Texas,0
Angelina County,48005,Texas,0
Aransas County,48007,Texas,0
Archer County,48009,Texas,0
Armstrong County,48011,Texas,0
Atascosa County,48013,Texas,0
Austin County,48015,Texas,0
Bailey County,48017,Texas,0
Bandera County,48019,Texas,0
